cdc_table,cdc_op,cdc_ts,cdc_seq,customer_id,customer_name,country,created_at
erp_customers,I,2021-05-06,1,CUST19617,Deliver Integrated Networks,Equatorial Guinea,2021-05-06
erp_customers,U,2021-08-02,2,CUST19617,Hahn Group,Equatorial Guinea,2021-05-06
erp_customers,I,2020-06-17,1,CUST19661,Ltd Harris,USA,2020-06-17
erp_customers,U,2020-11-19,2,CUST19661,"Phillips, Nguyen and Jacobs",USA,2020-06-17
erp_customers,I,2020-06-11,1,CUST19697,PLC Mills,DE,2020-06-11
erp_customers,U,2021-05-29,2,CUST19697,Target Compelling Markets,DE,2020-06-11
erp_customers,I,2021-08-27,1,CUST19697,Ltd Marsh,India,2021-08-27
erp_customers,I,2022-02-23,1,CUST19879,Inc Murray,United States,2022-02-23
erp_customers,I,2022-11-26,1,CUST19879,and Sons Brown,Canada,2022-11-26
erp_customers,I,2021-12-24,1,CUST19934,"Coleman, Jordan and Carney",United States,2021-12-24
erp_customers,I,2022-07-17,1,CUST20064,PLC Kennedy,,2022-07-17
erp_customers,I,2020-08-08,1,CUST20088,Group Gray,IND,2020-08-08
erp_customers,U,2020-12-03,2,CUST20088,Group Gray,IND,2020-08-08
erp_customers,D,2021-01-09,3,CUST20088,Group Gray,IND,2020-08-08
erp_customers,I,2022-09-15,1,CUST20095,LLC Arnold,Canada,2022-09-15
erp_customers,I,2020-09-15,1,CUST20131,Enable Killer E-Markets,Canada,2020-09-15
erp_customers,I,2021-03-08,1,CUST20183,"Adams, Hampton and Hughes",CA,2021-03-08
erp_customers,I,2022-02-07,1,CUST20251,Repurpose E-Business Experiences,Canada,2022-02-07
erp_customers,I,2020-09-02,1,CUST20335,Revolutionize Mission-Critical Models,India,2020-09-02
erp_customers,I,2022-05-02,1,CUST20345,Group Cox,United States,2022-05-02
erp_customers,I,2022-03-19,1,CUST20365,LLC Vargas,Barbados,2022-03-19
erp_customers,I,2022-06-27,1,CUST20377,Group Vasquez,DE,2022-06-27
erp_customers,U,2023-02-02,2,CUST20377,Group Vasquez,CA,2022-06-27
erp_customers,I,2022-08-20,1,CUST20442,Collins Inc,US,2022-08-20
erp_customers,I,2022-01-01,1,CUST20465,"Trevino, Henderson and Gonzalez",Comoros,2022-01-01
erp_customers,U,2022-09-10,2,CUST20465,Enable Extensible Portals,Comoros,2022-01-01
erp_customers,D,2023-04-15,3,CUST20465,Enable Extensible Portals,Comoros,2022-01-01
erp_customers,I,2020-11-06,1,CUST20472,Enable Wireless Vortals,Germany,2020-11-06
erp_customers,U,2021-05-26,2,CUST20472,and Sons Stewart,Germany,2020-11-06
erp_customers,I,2022-12-15,1,CUST20511,"Roberts, Robinson and Byrd",IND,2022-12-15
erp_customers,D,2023-07-04,2,CUST20511,"Roberts, Robinson and Byrd",IND,2022-12-15
erp_customers,I,2021-12-01,1,CUST20637,Garza Group,US,2021-12-01
erp_customers,U,2022-02-24,2,CUST20637,and Sons Ortiz,US,2021-12-01
erp_customers,D,2022-02-27,3,CUST20637,and Sons Ortiz,US,2021-12-01
erp_customers,I,2021-05-25,1,CUST20684,Implement Rich Methodologies,Cameroon,2021-05-25
erp_customers,I,2022-10-05,1,CUST20726,Enhance Real-Time Roi,USA,2022-10-05
erp_customers,I,2022-02-11,1,CUST20735,Williams-Cook,USA,2022-02-11
erp_customers,I,2021-07-08,1,CUST20760,Hale PLC,US,2021-07-08
erp_customers,U,2021-12-31,2,CUST20760,Hale PLC,US,2021-07-08
erp_customers,I,2021-06-13,1,CUST20780,"Watson, Herman and Miller",India,2021-06-13
erp_customers,I,2022-05-30,1,CUST20838,Ltd Mann,United States,2022-05-30
erp_customers,I,2021-11-02,1,CUST20863,Ray-Blair,India,2021-11-02
erp_customers,U,2022-08-20,2,CUST20863,Chung-Allison,India,2021-11-02
erp_customers,D,2023-07-17,3,CUST20863,Chung-Allison,India,2021-11-02
erp_customers,I,2020-09-25,1,CUST20886,Implement Ubiquitous Portals,Germany,2020-09-25
erp_customers,D,2021-02-07,2,CUST20886,Implement Ubiquitous Portals,Germany,2020-09-25
erp_customers,I,2022-08-12,1,CUST20925,Morph Real-Time Eyeballs,Canada,2022-08-12
erp_customers,I,2020-04-15,1,CUST20926,Inc Rogers,India,2020-04-15
erp_customers,U,2020-07-29,2,CUST20926,Inc Rogers,Canada,2020-04-15
erp_customers,D,2021-01-17,3,CUST20926,Inc Rogers,Canada,2020-04-15
erp_customers,I,2021-04-13,1,CUST20959,Engineer Cross-Platform Architectures,United States,2021-04-13
erp_customers,I,2021-07-10,1,CUST20968,Inc Adkins,IND,2021-07-10
erp_customers,I,2022-06-25,1,CUST21128,Strategize Distributed Synergies,US,2022-06-25
erp_customers,I,2022-07-30,1,CUST21155,Pennington-Hardin,India,2022-07-30
erp_customers,D,2023-03-07,2,CUST21155,Pennington-Hardin,India,2022-07-30
erp_customers,I,2022-12-02,1,CUST21177,PLC Cook,United States,2022-12-02
erp_customers,U,2022-12-20,2,CUST21177,PLC Cook,India,2022-12-02
erp_customers,I,2020-09-28,1,CUST21181,Hernandez Group,CA,2020-09-28
erp_customers,I,2022-01-18,1,CUST21192,Target Dynamic Partnerships,Canada,2022-01-18
erp_customers,D,2022-07-29,2,CUST21192,Target Dynamic Partnerships,Canada,2022-01-18
erp_customers,I,2020-09-13,1,CUST21422,"Hamilton, Ingram and Powell",US,2020-09-13
erp_customers,I,2022-05-18,1,CUST21438,LLC Flores,United States,2022-05-18
erp_customers,U,2022-08-23,2,CUST21438,LLC Flores,Germany,2022-05-18
erp_customers,I,2020-12-12,1,CUST21467,Facilitate Innovative Roi,IND,2020-12-12
erp_customers,U,2021-01-02,2,CUST21467,Soto PLC,IND,2020-12-12
erp_customers,I,2022-05-12,1,CUST21496,Cultivate Interactive Niches,United States,2022-05-12
erp_customers,I,2021-02-14,1,CUST21660,Orchestrate Real-Time Functionalities,CA,2021-02-14
erp_customers,I,2022-08-20,1,CUST21686,Embrace Extensible Action-Items,Libyan Arab Jamahiriya,2022-08-20
erp_customers,I,2022-08-14,1,CUST21697,"Moore, Smith and Boyd",IND,2022-08-14
erp_customers,D,2023-05-27,2,CUST21697,"Moore, Smith and Boyd",IND,2022-08-14
erp_customers,I,2020-06-06,1,CUST21702,and Sons Malone,,2020-06-06
erp_customers,U,2020-08-11,2,CUST21702,Brand Clicks-And-Mortar Interfaces,,2020-06-06
erp_customers,I,2022-01-25,1,CUST21778,Mckinney-Higgins,Germany,2022-01-25
erp_customers,I,2022-04-17,1,CUST21861,E-Enable Cutting-Edge Models,United States,2022-04-17
erp_customers,I,2020-01-17,1,CUST21865,PLC Diaz,USA,2020-01-17
erp_customers,I,2020-08-28,1,CUST22020,Syndicate Scalable Systems,USA,2020-08-28
erp_customers,U,2021-05-13,2,CUST22020,Syndicate Scalable Systems,Sudan,2020-08-28
erp_customers,I,2021-09-17,1,CUST22095,Johnson LLC,CA,2021-09-17
erp_customers,I,2021-06-17,1,CUST22175,Inc Solis,Senegal,2021-06-17
erp_customers,U,2021-10-08,2,CUST22175,Ltd Johns,Senegal,2021-06-17
erp_customers,I,2020-08-16,1,CUST22207,LLC Greene,US,2020-08-16
erp_customers,I,2021-06-04,1,CUST22253,and Sons Robinson,India,2021-06-04
erp_customers,U,2021-10-27,2,CUST22253,Harris-Hanna,India,2021-06-04
erp_customers,I,2021-07-25,1,CUST22327,Iterate Ubiquitous Infrastructures,India,2021-07-25
erp_customers,U,2022-07-19,2,CUST22327,Streamline Mission-Critical Networks,India,2021-07-25
erp_customers,I,2022-12-30,1,CUST22380,Engineer Interactive Content,Germany,2022-12-30
erp_customers,U,2023-09-21,2,CUST22380,Evolve Cross-Media Paradigms,Germany,2022-12-30
erp_customers,I,2022-11-17,1,CUST22406,"Torres, Duran and King",CA,2022-11-17
erp_customers,I,2020-12-20,1,CUST22460,PLC Dodson,CA,2020-12-20
erp_customers,U,2021-01-20,2,CUST22460,PLC Dodson,USA,2020-12-20
erp_customers,I,2020-10-10,1,CUST22462,"Craig, Martinez and Ford",Korea,2020-10-10
erp_customers,U,2021-06-09,2,CUST22462,PLC Lewis,Korea,2020-10-10
erp_customers,I,2022-11-04,1,CUST22480,Inc Murray,Canada,2022-11-04
erp_customers,I,2020-12-18,1,CUST22530,Productize Next-Generation Info-Mediaries,Germany,2020-12-18
erp_customers,I,2020-12-23,1,CUST22557,Mesh Sticky E-Services,,2020-12-23
erp_customers,I,2020-11-15,1,CUST22577,and Sons Mcclure,IND,2020-11-15
erp_customers,I,2022-09-08,1,CUST22587,PLC Grimes,Canada,2022-09-08
erp_customers,U,2023-08-16,2,CUST22587,Extend Interactive Niches,Canada,2022-09-08
erp_customers,I,2022-07-30,1,CUST22594,Synergize Customized Systems,US,2022-07-30
erp_customers,I,2022-06-01,1,CUST22878,Thomas Group,US,2022-06-01
erp_customers,I,2021-04-10,1,CUST22889,Wood-Torres,United States,2021-04-10
erp_customers,U,2022-03-24,2,CUST22889,Deploy Frictionless Metrics,United States,2021-04-10
erp_customers,D,2023-02-01,3,CUST22889,Deploy Frictionless Metrics,United States,2021-04-10
erp_customers,I,2020-08-31,1,CUST22920,Ferguson-Green,Germany,2020-08-31
erp_customers,U,2020-10-29,2,CUST22920,Transform Collaborative Partnerships,Germany,2020-08-31
erp_customers,I,2021-02-09,1,CUST22933,PLC Morse,IND,2021-02-09
erp_customers,U,2021-10-04,2,CUST22933,PLC Morse,US,2021-02-09
erp_customers,I,2021-12-26,1,CUST22940,Daniels PLC,India,2021-12-26
erp_customers,I,2021-06-06,1,CUST23222,Grow 24/365 Niches,Taiwan,2021-06-06
erp_customers,U,2022-05-16,2,CUST23222,Grow 24/365 Niches,Canada,2021-06-06
erp_customers,I,2020-04-19,1,CUST23226,Ltd Hall,Australia,2020-04-19
erp_customers,I,2022-08-05,1,CUST23314,Whiteboard Ubiquitous E-Services,Germany,2022-08-05
erp_customers,I,2020-03-06,1,CUST23361,Neal Ltd,United States,2020-03-06
erp_customers,U,2020-10-13,2,CUST23361,Neal Ltd,IND,2020-03-06
erp_customers,I,2021-12-19,1,CUST23377,Inc Rogers,Germany,2021-12-19
erp_customers,I,2021-11-18,1,CUST23435,Perez-Berry,DE,2021-11-18
erp_customers,D,2022-03-28,2,CUST23435,Perez-Berry,DE,2021-11-18
erp_customers,I,2020-09-16,1,CUST23440,"Evans, Hayden and Vaughn",CA,2020-09-16
erp_customers,I,2022-11-02,1,CUST23458,"Singleton, Rosales and Mitchell",Canada,2022-11-02
erp_customers,D,2023-03-07,2,CUST23458,"Singleton, Rosales and Mitchell",Canada,2022-11-02
erp_customers,I,2021-06-15,1,CUST23500,Synthesize 24/7 Users,United States,2021-06-15
erp_customers,U,2022-04-06,2,CUST23500,Synthesize 24/7 Users,IND,2021-06-15
erp_customers,I,2022-02-10,1,CUST23513,Morph Dot-Com Partnerships,CA,2022-02-10
erp_customers,U,2022-08-31,2,CUST23513,Syndicate Holistic Channels,CA,2022-02-10
erp_customers,D,2023-03-02,3,CUST23513,Syndicate Holistic Channels,CA,2022-02-10
erp_customers,I,2022-09-12,1,CUST23550,Francis-Mann,IND,2022-09-12
erp_customers,U,2023-05-07,2,CUST23550,LLC Hurley,IND,2022-09-12
erp_customers,I,2020-08-27,1,CUST23645,Synthesize Customized Bandwidth,CA,2020-08-27
erp_customers,I,2022-10-31,1,CUST23703,Group Kramer,CA,2022-10-31
erp_customers,D,2023-07-06,2,CUST23703,Group Kramer,CA,2022-10-31
erp_customers,I,2020-04-25,1,CUST23706,"Grimes, Allen and Horn",US,2020-04-25
erp_customers,I,2022-11-16,1,CUST23900,"Peterson, Mosley and Brown",United States,2022-11-16
erp_customers,U,2023-03-22,2,CUST23900,"Peterson, Mosley and Brown",Canada,2022-11-16
erp_customers,I,2021-12-23,1,CUST24032,Enable Killer Content,Canada,2021-12-23
erp_customers,D,2022-03-31,2,CUST24032,Enable Killer Content,Canada,2021-12-23
erp_customers,I,2020-04-09,1,CUST24090,PLC Guerrero,United States,2020-04-09
erp_customers,U,2020-12-13,2,CUST24090,Engineer B2C Methodologies,United States,2020-04-09
erp_customers,D,2021-02-01,3,CUST24090,Engineer B2C Methodologies,United States,2020-04-09
erp_customers,I,2021-12-03,1,CUST24250,Guerrero Inc,Colombia,2021-12-03
erp_customers,I,2022-04-07,1,CUST24303,Deploy 24/7 Relationships,CA,2022-04-07
erp_customers,D,2022-05-30,2,CUST24303,Deploy 24/7 Relationships,CA,2022-04-07
erp_customers,I,2020-07-13,1,CUST24345,Syndicate Granular Synergies,Austria,2020-07-13
erp_customers,D,2021-03-25,2,CUST24345,Syndicate Granular Synergies,Austria,2020-07-13
erp_customers,I,2020-10-01,1,CUST24389,"Ramirez, Miller and Mccormick",USA,2020-10-01
erp_customers,U,2020-11-29,2,CUST24389,Saunders Ltd,USA,2020-10-01
erp_customers,I,2022-12-19,1,CUST24536,Williams-Hernandez,Egypt,2022-12-19
erp_customers,D,2023-11-20,2,CUST24536,Williams-Hernandez,Egypt,2022-12-19
erp_customers,I,2021-08-02,1,CUST24583,E-Enable Intuitive Channels,Canada,2021-08-02
erp_customers,U,2021-08-05,2,CUST24583,Cherry-Lewis,Canada,2021-08-02
erp_customers,I,2020-02-10,1,CUST24620,Ltd Stone,Fiji,2020-02-10
erp_customers,U,2020-05-04,2,CUST24620,Ltd Stone,IND,2020-02-10
erp_customers,I,2021-07-09,1,CUST24627,Strategize Front-End Portals,USA,2021-07-09
erp_customers,I,2021-05-23,1,CUST24676,LLC Jimenez,United States,2021-05-23
erp_customers,U,2022-03-31,2,CUST24676,LLC Jimenez,US,2021-05-23
erp_customers,I,2020-10-17,1,CUST24748,Incubate Customized Platforms,USA,2020-10-17
erp_customers,I,2021-09-05,1,CUST24861,Deploy Revolutionary Supply-Chains,USA,2021-09-05
erp_customers,I,2021-12-02,1,CUST24862,"Fischer, Price and Bradshaw",Canada,2021-12-02
erp_customers,U,2022-05-29,2,CUST24862,"Fischer, Price and Bradshaw",IND,2021-12-02
erp_customers,I,2020-02-28,1,CUST24863,and Sons Lara,Canada,2020-02-28
erp_customers,D,2021-01-22,2,CUST24863,and Sons Lara,Canada,2020-02-28
erp_customers,I,2022-02-12,1,CUST24869,"Hunter, Sparks and Cole",,2022-02-12
erp_customers,U,2022-08-21,2,CUST24869,"Hunter, Sparks and Cole",United States,2022-02-12
erp_customers,I,2020-03-25,1,CUST24875,Hester-Smith,USA,2020-03-25
erp_customers,I,2021-12-29,1,CUST24915,Turner-Novak,USA,2021-12-29
erp_customers,U,2022-02-03,2,CUST24915,Turner-Novak,IND,2021-12-29
erp_customers,I,2021-06-25,1,CUST24952,Syndicate Impactful Info-Mediaries,CA,2021-06-25
erp_customers,U,2022-05-17,2,CUST24952,PLC James,CA,2021-06-25
erp_customers,I,2022-09-25,1,CUST24990,and Sons Clark,India,2022-09-25
erp_customers,I,2021-10-07,1,CUST25016,Robinson PLC,Germany,2021-10-07
erp_customers,I,2021-09-25,1,CUST25017,"Roberts, Richardson and Martinez",US,2021-09-25
erp_customers,D,2022-07-27,2,CUST25017,"Roberts, Richardson and Martinez",US,2021-09-25
erp_customers,I,2021-02-17,1,CUST25020,Group Rodriguez,United States,2021-02-17
erp_customers,D,2021-12-22,2,CUST25020,Group Rodriguez,United States,2021-02-17
erp_customers,I,2021-12-10,1,CUST25067,"Holt, Hall and Wilkinson",India,2021-12-10
erp_customers,I,2022-06-07,1,CUST25067,Synergize User-Centric Applications,DE,2022-06-07
erp_customers,I,2020-11-25,1,CUST25211,LLC Cameron,IND,2020-11-25
erp_customers,I,2021-09-19,1,CUST25349,Marshall LLC,US,2021-09-19
erp_customers,I,2021-02-09,1,CUST25442,Griffith-Bender,India,2021-02-09
erp_customers,U,2021-03-10,2,CUST25442,Extend Robust Platforms,India,2021-02-09
erp_customers,I,2020-07-10,1,CUST25465,Rivera LLC,IND,2020-07-10
erp_customers,I,2020-12-27,1,CUST25543,LLC Foster,Canada,2020-12-27
erp_customers,I,2021-11-25,1,CUST25570,"Turner, Clark and Sanchez",United States,2021-11-25
erp_customers,U,2022-11-02,2,CUST25570,"Turner, Clark and Sanchez",DE,2021-11-25
erp_customers,I,2022-12-06,1,CUST25603,LLC Lopez,United States,2022-12-06
erp_customers,I,2020-03-25,1,CUST25642,LLC Black,India,2020-03-25
erp_customers,U,2020-04-08,2,CUST25642,LLC Black,Canada,2020-03-25
erp_customers,I,2022-12-17,1,CUST25663,Benchmark Seamless Relationships,Canada,2022-12-17
erp_customers,I,2022-09-29,1,CUST25689,Group Moore,Canada,2022-09-29
erp_customers,U,2023-05-22,2,CUST25689,Group Moore,IND,2022-09-29
erp_customers,I,2021-09-22,1,CUST25705,Matrix Holistic Bandwidth,DE,2021-09-22
erp_customers,U,2022-03-19,2,CUST25705,Schaefer-Pham,DE,2021-09-22
erp_customers,D,2022-05-26,3,CUST25705,Schaefer-Pham,DE,2021-09-22
erp_customers,I,2020-11-11,1,CUST25740,Enable Mission-Critical Experiences,Germany,2020-11-11
erp_customers,U,2021-04-05,2,CUST25740,Mitchell-Reese,Germany,2020-11-11
erp_customers,I,2022-10-10,1,CUST25763,Ltd Johnson,IND,2022-10-10
erp_customers,I,2022-09-19,1,CUST25900,Disintermediate Efficient Communities,IND,2022-09-19
erp_customers,D,2023-04-05,2,CUST25900,Disintermediate Efficient Communities,IND,2022-09-19
erp_customers,I,2020-06-11,1,CUST25905,E-Enable Out-Of-The-Box Applications,USA,2020-06-11
erp_customers,I,2020-03-08,1,CUST25951,Duncan Group,United States,2020-03-08
erp_customers,U,2020-07-05,2,CUST25951,Duncan Group,DE,2020-03-08
erp_customers,I,2020-01-19,1,CUST26086,Heath-Ray,Brunei Darussalam,2020-01-19
erp_customers,U,2020-04-14,2,CUST26086,Heath-Ray,India,2020-01-19
erp_customers,D,2020-12-03,3,CUST26086,Heath-Ray,India,2020-01-19
erp_customers,I,2021-03-31,1,CUST26125,"Arnold, Montgomery and Doyle",DE,2021-03-31
erp_customers,U,2021-08-03,2,CUST26125,Syndicate Front-End Interfaces,DE,2021-03-31
erp_customers,I,2020-02-23,1,CUST26149,Nguyen-Dennis,USA,2020-02-23
erp_customers,I,2022-12-25,1,CUST26219,and Sons Hickman,DE,2022-12-25
erp_customers,I,2021-08-11,1,CUST26242,Group Burgess,IND,2021-08-11
erp_customers,D,2021-09-08,2,CUST26242,Group Burgess,IND,2021-08-11
erp_customers,I,2020-06-26,1,CUST26255,Repurpose Viral Architectures,USA,2020-06-26
erp_customers,D,2021-05-17,2,CUST26255,Repurpose Viral Architectures,USA,2020-06-26
erp_customers,I,2021-07-29,1,CUST26298,Engage Visionary E-Markets,Canada,2021-07-29
erp_customers,I,2021-07-21,1,CUST26304,"Thomas, Davis and Daniels",CA,2021-07-21
erp_customers,I,2022-09-12,1,CUST26370,PLC Carey,US,2022-09-12
erp_customers,I,2021-08-01,1,CUST26375,E-Enable B2B Solutions,Sri Lanka,2021-08-01
erp_customers,I,2021-03-10,1,CUST26511,E-Enable Virtual Paradigms,Canada,2021-03-10
erp_customers,U,2021-08-16,2,CUST26511,Garcia Inc,Canada,2021-03-10
erp_customers,I,2020-02-02,1,CUST26512,Horton-Gibson,India,2020-02-02
erp_customers,I,2020-12-10,1,CUST26512,Ltd Hodge,Germany,2020-12-10
erp_customers,I,2020-03-06,1,CUST26585,PLC Johnson,USA,2020-03-06
erp_customers,I,2021-12-03,1,CUST26609,Walker Ltd,,2021-12-03
erp_customers,U,2022-06-18,2,CUST26609,Walker Ltd,India,2021-12-03
erp_customers,I,2020-07-13,1,CUST26675,"Campbell, Yates and Manning",IND,2020-07-13
erp_customers,U,2020-07-31,2,CUST26675,"Campbell, Yates and Manning",Germany,2020-07-13
erp_customers,I,2020-11-19,1,CUST26719,Ltd Leach,US,2020-11-19
erp_customers,U,2021-08-08,2,CUST26719,Re-Contextualize Cutting-Edge Markets,US,2020-11-19
erp_customers,I,2022-12-06,1,CUST26740,"Martin, Williams and Hunter",USA,2022-12-06
erp_customers,I,2021-04-23,1,CUST26761,Visualize Strategic Technologies,IND,2021-04-23
erp_customers,D,2021-11-05,2,CUST26761,Visualize Strategic Technologies,IND,2021-04-23
erp_customers,I,2020-06-01,1,CUST26834,Transition Cross-Platform Infrastructures,DE,2020-06-01
erp_customers,I,2020-01-26,1,CUST26860,Group Farmer,Canada,2020-01-26
erp_customers,I,2021-07-09,1,CUST27053,Group Ewing,,2021-07-09
erp_customers,U,2021-11-27,2,CUST27053,and Sons Santiago,,2021-07-09
erp_customers,I,2021-02-12,1,CUST27074,LLC Henderson,CA,2021-02-12
erp_customers,U,2021-10-16,2,CUST27074,Iterate Mission-Critical Metrics,CA,2021-02-12
erp_customers,I,2021-07-09,1,CUST27115,Innovate B2B Markets,Germany,2021-07-09
erp_customers,U,2021-08-20,2,CUST27115,Fuller-White,Germany,2021-07-09
erp_customers,I,2021-07-29,1,CUST27130,Strategize Front-End E-Tailers,DE,2021-07-29
erp_customers,U,2021-11-28,2,CUST27130,Grow Robust Eyeballs,DE,2021-07-29
erp_customers,I,2022-06-10,1,CUST27141,PLC Carter,,2022-06-10
erp_customers,U,2022-08-28,2,CUST27141,PLC Carter,DE,2022-06-10
erp_customers,I,2021-01-17,1,CUST27198,Engineer Seamless Communities,India,2021-01-17
erp_customers,U,2021-04-21,2,CUST27198,Group Williams,India,2021-01-17
erp_customers,I,2020-11-01,1,CUST27291,and Sons Boone,IND,2020-11-01
erp_customers,I,2020-02-08,1,CUST27293,Inc Rios,CA,2020-02-08
erp_customers,I,2022-11-11,1,CUST27305,Target Wireless Paradigms,IND,2022-11-11
erp_customers,U,2023-11-01,2,CUST27305,Brand Open-Source E-Services,IND,2022-11-11
erp_customers,I,2020-02-17,1,CUST27342,Target Robust Technologies,India,2020-02-17
erp_customers,I,2021-09-24,1,CUST27352,and Sons Wood,USA,2021-09-24
erp_customers,I,2022-04-08,1,CUST27397,Inc Evans,US,2022-04-08
erp_customers,I,2022-03-27,1,CUST27453,PLC Gonzalez,CA,2022-03-27
erp_customers,D,2022-08-30,2,CUST27453,PLC Gonzalez,CA,2022-03-27
erp_customers,I,2022-11-08,1,CUST27539,E-Enable Global Mindshare,USA,2022-11-08
erp_customers,I,2021-02-03,1,CUST27590,Group Michael,Canada,2021-02-03
erp_customers,I,2021-07-01,1,CUST27608,Ltd Contreras,DE,2021-07-01
erp_customers,D,2022-01-17,2,CUST27608,Ltd Contreras,DE,2021-07-01
erp_customers,I,2022-06-17,1,CUST27634,Transition Ubiquitous Convergence,Germany,2022-06-17
erp_customers,I,2022-04-26,1,CUST27838,Extend Real-Time Infrastructures,USA,2022-04-26
erp_customers,U,2023-02-21,2,CUST27838,Visualize Dynamic Functionalities,USA,2022-04-26
erp_customers,I,2020-07-23,1,CUST27847,Harris and Sons,Ukraine,2020-07-23
erp_customers,I,2021-05-19,1,CUST27888,Irwin-Gallegos,,2021-05-19
erp_customers,I,2020-03-23,1,CUST27986,"Knight, Coffey and Kemp",Vietnam,2020-03-23
erp_customers,I,2021-11-16,1,CUST28000,Davis-Ward,DE,2021-11-16
erp_customers,I,2020-12-16,1,CUST28061,Engage Value-Added Supply-Chains,US,2020-12-16
erp_customers,U,2021-10-01,2,CUST28061,Envisioneer Transparent Methodologies,US,2020-12-16
erp_customers,I,2020-12-20,1,CUST28222,Aggregate Impactful Platforms,USA,2020-12-20
erp_customers,I,2021-09-12,1,CUST28228,Incubate Strategic Markets,US,2021-09-12
erp_customers,U,2021-09-19,2,CUST28228,Incubate Strategic Markets,United States,2021-09-12
erp_customers,I,2020-01-31,1,CUST28243,Mills Inc,Germany,2020-01-31
erp_customers,I,2020-03-23,1,CUST28293,PLC Bell,Canada,2020-03-23
erp_customers,I,2020-02-12,1,CUST28438,Murray-Smith,CA,2020-02-12
erp_customers,U,2020-05-17,2,CUST28438,Perez Inc,CA,2020-02-12
erp_customers,I,2020-07-12,1,CUST28444,"Davis, Nichols and Woodward",CA,2020-07-12
erp_customers,U,2021-06-17,2,CUST28444,and Sons Buckley,CA,2020-07-12
