payment_id,order_ref,payment_date,payment_amount,payment_method
PAY17049,ORD16855,2020-06-05,4030.24,Bank Transfer
PAY90700,ORD58733,2021-05-19,4502.22,Credit Card
PAY60114,ORD48086,2022-11-23,1102.41,Cash
PAY51991,ORD23462,2020-09-30,2408.21,Credit Card
PAY79692,ORD07609,2022-05-18,4190.21,Cash
PAY30893,ORD74550,2021-11-22,926.14,Bank Transfer
PAY62704,ORD14888,2021-10-28,4518.37,Bank Transfer
PAY50797,ORD44676,2020-04-22,2612.64,Credit Card
PAY64431,ORD82203,2020-06-27,1876.32,Bank Transfer
PAY02843,ORD21913,2020-08-26,818.93,Cash
PAY51401,,2021-05-09,1883.18,Bank Transfer
PAY15466,ORD96476,2020-07-27,2736.89,Credit Card
PAY26382,ORD85260,2021-05-19,549.95,Credit Card
PAY36065,ORD00845,2022-01-09,3931.56,BankTransfer
PAY20805,ORD38840,2020-09-24,850.87,CreditCard
PAY89377,ORD17671,2021-05-03,4479.45,Credit Card
PAY76353,ORD35725,2022-08-04,4598.0,BankTransfer
PAY79820,ORD61330,2020-08-15,3566.32,Credit Card
PAY71596,ORD08990,2021-04-25,3793.1,Cash
PAY47588,ORD10007,2021-06-15,1573.63,CreditCard
PAY12465,ORD86804,2021-05-27,2726.4,Bank Transfer
PAY13900,ORD50119,2020-07-15,1942.39,Bank Transfer
PAY21220,ORD08040,2021-01-22,1576.09,BankTransfer
PAY33152,ORD09590,2021-03-27,3930.81,Credit Card
PAY74427,ORD67677,2022-04-01,391.71,BankTransfer
PAY12547,ORD32020,2021-08-11,2046.96,BankTransfer
PAY64159,ORD94129,2020-01-23,1694.02,BankTransfer
PAY49301,ORD00591,2021-04-11,1901.02,Bank Transfer
PAY65062,ORD17003,2021-03-19,1113.89,BankTransfer
PAY41895,ORD82211,2021-11-02,1007.65,CreditCard
PAY73467,ORD99132,2021-08-28,952.67,BankTransfer
PAY05638,ORD18137,2022-06-29,2508.03,Bank Transfer
PAY94110,ORD73281,2021-08-23,2154.07,CreditCard
PAY27658,ORD20021,2021-08-17,1129.28,Credit Card
PAY78452,ORD03481,2020-12-01,371.28,BankTransfer
PAY20773,ORD39851,2020-04-29,2454.76,Bank Transfer
PAY52746,ORD22822,2021-01-18,1560.55,Credit Card
PAY06263,ORD97608,2021-05-03,4535.06,Credit Card
PAY84489,ORD89102,2022-01-21,1914.3,CreditCard
PAY63020,ORD57617,2020-01-11,3886.6,Cash
PAY95297,ORD89469,2022-08-02,1869.95,BankTransfer
PAY82515,ORD03987,2021-05-03,142.93,BankTransfer
PAY72412,ORD16295,2021-12-22,969.51,BankTransfer
PAY38518,,2021-01-29,3325.67,BankTransfer
PAY07964,ORD67240,2022-07-13,978.52,Cash
PAY61628,ORD01440,2020-11-08,2751.87,BankTransfer
PAY54208,ORD74788,2020-08-10,3181.51,Credit Card
PAY95923,ORD87011,2021-03-24,1046.23,Cash
PAY13043,ORD64584,2021-12-21,1949.02,Credit Card
PAY63852,ORD96054,2022-07-02,1579.95,Bank Transfer
PAY99594,ORD42655,2022-01-04,4658.94,Credit Card
PAY47811,ORD86143,2021-09-28,131.53,Cash
PAY91105,ORD37386,2022-03-14,4800.88,Credit Card
PAY89456,ORD40153,2020-06-07,4924.97,BankTransfer
PAY12719,ORD19022,2021-09-09,3423.02,Credit Card
PAY15893,ORD04611,2022-10-20,678.42,CreditCard
PAY15359,ORD57355,2021-03-29,2233.92,BankTransfer
PAY22084,ORD41964,2021-12-30,1665.25,Credit Card
PAY73038,ORD84711,2022-07-01,2838.26,Bank Transfer
PAY72114,ORD58265,2021-07-23,1323.4,Cash
PAY25118,ORD69486,2022-06-29,1584.19,CreditCard
PAY05920,ORD47272,2020-07-11,2282.08,Bank Transfer
PAY76722,ORD49554,2021-12-23,1938.04,Bank Transfer
PAY02230,ORD67679,2020-05-01,3598.0,Cash
PAY61722,ORD22029,2020-04-08,4649.27,Cash
PAY37865,ORD11157,2022-10-06,1327.37,Cash
PAY77991,ORD48105,2021-07-18,3999.61,Bank Transfer
PAY73591,ORD77745,2021-11-01,1614.8,Credit Card
PAY58886,ORD40313,2020-04-26,4820.89,CreditCard
PAY45913,,2020-07-17,701.48,Credit Card
PAY52485,ORD78167,2020-11-26,3944.68,CreditCard
PAY52229,ORD42539,2022-10-21,402.05,Cash
PAY88876,ORD76954,2022-04-30,1638.44,BankTransfer
PAY55120,,2022-06-27,2701.07,BankTransfer
PAY25348,ORD66650,2020-11-12,2591.26,BankTransfer
PAY01553,ORD38960,2020-12-08,4942.98,BankTransfer
PAY21601,ORD37359,2021-02-14,1672.57,BankTransfer
PAY48154,,2022-04-07,956.52,BankTransfer
PAY53158,ORD33667,2022-05-08,2210.92,BankTransfer
PAY00704,ORD67185,2021-04-09,3618.46,Credit Card
PAY94076,ORD98115,2021-03-14,3177.27,Bank Transfer
PAY26778,ORD19181,2020-08-25,3829.76,Cash
PAY46229,ORD07409,2020-09-04,622.68,Bank Transfer
PAY68880,ORD58462,2021-11-17,3962.83,BankTransfer
PAY96353,ORD67282,2020-06-22,2902.09,CreditCard
PAY41384,,2021-08-11,758.86,CreditCard
PAY77865,ORD85623,2020-01-11,3487.88,BankTransfer
PAY44225,ORD09697,2020-06-20,3262.66,BankTransfer
PAY17000,ORD90496,2022-04-11,1781.84,CreditCard
PAY90995,,2022-11-25,2591.61,Bank Transfer
PAY48680,ORD51432,2021-11-20,1816.99,CreditCard
PAY23153,ORD59471,2021-12-21,926.24,Cash
PAY27522,ORD89803,2020-03-15,403.52,Bank Transfer
PAY21178,ORD33643,2022-08-27,3492.32,Cash
PAY71078,ORD43631,2020-06-10,4566.38,Credit Card
PAY93093,ORD72707,2021-08-16,2282.64,BankTransfer
PAY17983,ORD72252,2022-05-04,3582.61,CreditCard
PAY39136,,2022-09-28,1499.55,CreditCard
PAY23487,,2022-04-26,3141.71,CreditCard
PAY49569,ORD90077,2022-07-03,2240.72,BankTransfer
PAY70338,ORD26530,2022-12-20,3265.06,BankTransfer
PAY44685,ORD42671,2020-03-17,3777.28,Cash
PAY74132,ORD62880,2020-08-17,1785.31,BankTransfer
PAY84907,ORD90055,2021-10-02,1634.76,Bank Transfer
PAY06729,ORD79955,2020-06-08,2671.72,Bank Transfer
PAY80498,ORD13249,2021-05-20,4676.89,CreditCard
PAY72348,ORD65505,2020-08-27,508.97,Cash
PAY29550,ORD35580,2021-09-23,4877.71,Bank Transfer
PAY88032,ORD89508,2020-12-31,4091.96,Bank Transfer
PAY53280,ORD19877,2022-03-30,628.58,Cash
PAY74602,ORD34801,2022-03-14,4681.09,BankTransfer
PAY40648,ORD63032,2020-10-21,1693.97,Cash
PAY65192,,2020-03-30,3210.27,BankTransfer
PAY65055,ORD43284,2021-12-23,3501.95,Cash
PAY19695,ORD63153,2020-02-20,611.0,Cash
PAY23116,ORD08918,2021-04-17,4141.47,CreditCard
PAY54844,ORD19303,2020-04-25,2876.42,CreditCard
PAY91286,ORD93395,2022-12-11,3701.02,Credit Card
PAY68461,ORD94368,2021-12-10,1540.48,BankTransfer
PAY10163,,2022-03-09,2756.66,CreditCard
PAY83319,ORD58292,2022-07-19,1172.7,Bank Transfer
PAY85643,ORD28790,2020-10-06,1976.52,CreditCard
PAY87296,ORD69985,2020-09-27,1197.75,CreditCard
PAY30049,ORD57796,2022-07-29,4971.17,BankTransfer
PAY42738,ORD62789,2021-09-09,4806.73,Bank Transfer
PAY94556,ORD63153,2021-07-15,4778.57,Cash
PAY92296,ORD54009,2020-11-11,891.44,Cash
PAY44197,ORD98331,2020-11-08,134.9,Cash
PAY08772,ORD61639,2020-12-16,4370.33,Bank Transfer
PAY94930,ORD99180,2021-09-05,3268.13,Credit Card
PAY05622,ORD82727,2022-07-30,3962.6,CreditCard
PAY34109,ORD80805,2022-09-10,1492.78,Credit Card
PAY64347,ORD12265,2021-09-23,81.12,CreditCard
PAY33081,ORD95625,2021-07-31,1499.46,BankTransfer
PAY56935,ORD31325,2022-12-09,2849.89,CreditCard
PAY24908,ORD69809,2022-08-20,1373.27,CreditCard
PAY91178,ORD81029,2022-10-12,4434.02,CreditCard
PAY31063,ORD44709,2021-05-09,3469.86,Cash
PAY57565,,2021-11-05,4781.75,CreditCard
PAY93194,ORD97805,2021-12-04,2541.65,Cash
PAY10366,ORD99180,2022-06-25,1297.77,BankTransfer
PAY58002,ORD31189,2022-03-24,2329.05,BankTransfer
PAY46209,ORD23151,2022-11-10,4547.94,Credit Card
PAY18314,ORD98115,2020-09-29,4840.14,Bank Transfer
PAY36114,ORD46241,2020-06-17,730.04,Credit Card
PAY32078,ORD13384,2021-07-05,3860.32,Cash
PAY20362,ORD96989,2021-12-02,276.86,Bank Transfer
PAY18686,ORD32518,2020-01-27,623.81,BankTransfer
PAY76336,,2022-08-17,1585.1,Cash
PAY47620,ORD58495,2022-10-15,3338.03,Bank Transfer
PAY64044,ORD62652,2020-07-31,2190.6,CreditCard
PAY83684,ORD55004,2020-12-06,4042.47,Bank Transfer
PAY11802,ORD16295,2020-12-28,443.66,BankTransfer
PAY85088,ORD81804,2022-12-26,1584.02,Bank Transfer
PAY22692,ORD22479,2022-12-16,451.6,BankTransfer
PAY77953,ORD17613,2022-08-18,1245.2,Cash
PAY00268,ORD04888,2021-03-09,3946.64,CreditCard
PAY16462,ORD63440,2020-10-08,1294.1,Bank Transfer
PAY72043,ORD68425,2022-09-20,2037.02,CreditCard
PAY16719,ORD46457,2020-01-02,728.97,Cash
PAY90237,ORD20052,2020-11-03,4365.48,BankTransfer
PAY35976,ORD08547,2020-09-22,4561.93,BankTransfer
PAY65837,ORD25951,2022-03-10,1860.68,BankTransfer
PAY37224,ORD03927,2022-12-16,1821.92,BankTransfer
PAY88105,ORD22679,2020-12-26,2147.11,Credit Card
PAY70231,ORD81804,2022-10-30,4894.06,BankTransfer
PAY38317,ORD67185,2022-09-10,4813.74,Cash
PAY83656,ORD99696,2022-03-21,3007.65,CreditCard
PAY11514,ORD92817,2022-05-22,1507.6,CreditCard
PAY70039,ORD23892,2020-08-07,1299.8,Bank Transfer
PAY76170,ORD46495,2022-09-02,4189.03,Credit Card
PAY45539,,2021-05-31,2411.35,Cash
PAY91103,ORD09553,2021-10-12,390.02,Cash
PAY54647,ORD85009,2021-08-09,2056.49,Bank Transfer
PAY19779,ORD79786,2021-01-26,1476.55,Credit Card
PAY07264,ORD48992,2020-07-12,4295.03,Cash
PAY91329,ORD73630,2020-04-04,1934.53,Bank Transfer
PAY49312,,2020-07-11,476.59,BankTransfer
PAY60423,ORD36996,2020-08-06,4132.87,CreditCard
PAY31848,ORD96213,2022-03-11,4324.28,BankTransfer
PAY38855,ORD01145,2020-09-19,3899.66,Bank Transfer
PAY92258,ORD76107,2021-06-27,1893.35,Bank Transfer
PAY18332,ORD05256,2022-06-04,757.96,Bank Transfer
PAY86177,ORD10007,2020-10-20,693.65,Credit Card
PAY43645,ORD68297,2022-10-07,4243.04,CreditCard
PAY54798,ORD75927,2020-11-19,4176.77,Bank Transfer
PAY91961,ORD25259,2021-05-25,2571.37,Credit Card
PAY95490,ORD04611,2020-04-21,120.14,Cash
PAY94332,ORD24290,2022-05-29,3964.28,CreditCard
PAY76720,ORD57755,2020-04-18,3310.4,Cash
PAY33666,ORD84374,2022-12-02,2843.91,CreditCard
PAY47188,ORD34936,2022-03-03,4385.08,BankTransfer
PAY76386,ORD33824,2022-06-01,1921.88,Bank Transfer
PAY00982,ORD58416,2021-06-24,1108.13,Cash
PAY40609,ORD40230,2020-11-24,2983.84,Cash
PAY30995,ORD72618,2021-08-27,2320.72,BankTransfer
PAY03149,ORD83077,2021-09-11,4699.51,BankTransfer
PAY13794,ORD56390,2020-02-15,4625.01,Bank Transfer
PAY89625,ORD71384,2020-07-12,421.83,BankTransfer
PAY43406,ORD97861,2021-08-13,87.07,Cash
PAY79545,ORD50524,2020-01-14,1308.93,Credit Card
PAY58964,ORD58062,2021-03-19,3003.64,BankTransfer
PAY41044,ORD04923,2022-08-17,3334.5,Bank Transfer
PAY73431,ORD95343,2020-06-16,2998.6,Bank Transfer
PAY26709,ORD18507,2020-12-21,1996.87,BankTransfer
PAY26015,ORD51939,2022-06-26,2653.38,Cash
PAY72830,ORD42969,2022-05-03,4515.94,BankTransfer
PAY97256,,2020-05-17,615.39,Cash
PAY68048,ORD78740,2021-10-06,4464.19,Credit Card
PAY62213,ORD94780,2022-09-07,2600.6,Credit Card
PAY11037,ORD27478,2020-04-20,846.61,Cash
PAY27260,ORD41405,2021-04-23,4514.69,CreditCard
PAY70489,ORD38776,2021-11-13,1178.49,BankTransfer
PAY03674,ORD51813,2022-06-06,300.41,Bank Transfer
PAY43997,ORD38840,2020-11-15,1298.0,CreditCard
PAY55169,ORD93759,2021-07-29,2529.69,CreditCard
PAY93841,,2020-12-08,452.58,CreditCard
PAY55109,ORD25730,2021-07-29,4793.04,Cash
PAY53527,ORD24718,2021-06-08,4628.42,BankTransfer
PAY64327,ORD82415,2021-09-16,4372.35,CreditCard
PAY85046,ORD19369,2021-01-27,2495.38,Bank Transfer
PAY95251,ORD06070,2020-06-13,4557.22,Bank Transfer
PAY35688,ORD90055,2020-06-05,4403.35,CreditCard
PAY26193,ORD10316,2021-01-17,2908.78,Cash
PAY80004,ORD28987,2020-04-08,3106.48,BankTransfer
PAY87956,ORD71369,2022-08-03,1555.89,Credit Card
PAY17393,ORD92410,2021-08-05,4638.0,Cash
PAY97719,ORD92635,2021-11-28,394.09,Credit Card
PAY70841,ORD54830,2021-06-02,2706.03,Bank Transfer
PAY90762,ORD08602,2021-05-02,4858.74,Bank Transfer
PAY79325,ORD23226,2020-12-05,4033.33,Cash
PAY10926,ORD01066,2022-01-03,1863.06,CreditCard
PAY43432,ORD63695,2021-09-12,783.5,CreditCard
PAY62329,ORD45589,2020-12-04,2762.86,Cash
PAY45176,ORD04134,2020-03-11,1718.51,Credit Card
PAY74132,ORD66549,2022-06-02,4838.23,BankTransfer
PAY86444,ORD32704,2020-11-10,1714.8,BankTransfer
PAY47272,ORD31128,2020-07-22,975.38,Credit Card
PAY52411,ORD95454,2021-09-28,4534.3,Credit Card
PAY58905,ORD03446,2022-11-07,1604.49,Bank Transfer
PAY20742,ORD01218,2021-08-07,1144.9,Cash
PAY36998,ORD36761,2022-08-10,2892.42,Bank Transfer
PAY18046,ORD79173,2020-05-19,3965.87,CreditCard
PAY84354,ORD66246,2022-12-30,621.31,Credit Card
PAY92374,ORD63315,2021-12-02,868.05,Cash
PAY52228,ORD48852,2020-07-17,793.22,BankTransfer
PAY75049,ORD33391,2020-04-25,1041.2,CreditCard
PAY20227,ORD60832,2021-04-28,3648.64,CreditCard
PAY23024,ORD69985,2020-06-26,4861.81,Bank Transfer
PAY20456,ORD32851,2022-11-28,1203.83,Bank Transfer
PAY88573,ORD24548,2021-06-08,4657.62,Credit Card
PAY53166,ORD81224,2021-08-15,1900.38,Credit Card
PAY60637,ORD46751,2022-07-18,2363.95,BankTransfer
PAY10842,ORD01145,2020-12-20,2492.76,Cash
PAY94216,ORD85793,2020-05-05,3500.44,Bank Transfer
PAY26898,ORD88934,2022-06-07,3199.27,BankTransfer
PAY22620,ORD69493,2021-04-12,910.47,BankTransfer
PAY60503,ORD57889,2021-05-03,2541.71,Credit Card
PAY50388,ORD19166,2020-02-05,4559.69,Cash
PAY98618,,2021-07-27,1629.75,Bank Transfer
PAY33869,ORD92287,2020-05-20,2384.18,Credit Card
PAY91514,ORD65305,2021-11-26,4117.79,BankTransfer
PAY02930,ORD39872,2022-11-27,3001.53,Credit Card
PAY85868,,2021-11-12,2068.7,Credit Card
PAY13054,ORD00903,2020-01-22,1161.38,Cash
PAY16706,ORD84245,2022-02-18,2855.35,CreditCard
PAY56639,ORD80805,2022-02-01,2224.89,BankTransfer
PAY94305,ORD34650,2022-08-30,4599.56,Cash
PAY15332,ORD48018,2021-05-19,3208.36,Credit Card
PAY55882,ORD94099,2021-09-27,354.33,Credit Card
PAY54498,ORD11679,2021-09-18,1971.72,Credit Card
PAY96347,ORD90149,2021-10-17,3530.61,Credit Card
PAY93783,ORD53280,2020-04-03,3754.53,CreditCard
PAY04100,ORD99633,2021-09-15,282.6,Cash
PAY51034,ORD30489,2021-03-19,4157.55,Credit Card
PAY37487,ORD43827,2022-01-19,1074.33,Cash
PAY58695,ORD57813,2021-03-17,2714.22,Bank Transfer
PAY54397,ORD88319,2021-01-16,129.71,CreditCard
PAY42723,ORD97705,2021-04-23,2477.31,Cash
PAY55614,ORD29169,2020-05-16,3296.4,BankTransfer
PAY94483,ORD07818,2021-07-23,4298.56,Bank Transfer
PAY43703,ORD37648,2021-07-02,1855.95,Bank Transfer
PAY96613,ORD31870,2020-02-01,2959.7,BankTransfer
PAY09659,ORD50986,2021-01-26,988.94,CreditCard
PAY25815,ORD51180,2022-04-10,3438.66,Cash
PAY89175,,2020-04-10,2300.6,Bank Transfer
PAY47725,ORD50786,2020-02-22,3575.54,Credit Card
PAY55409,ORD91089,2021-05-24,1434.68,CreditCard
PAY70770,ORD52877,2020-04-28,1462.95,Cash
PAY36837,ORD99430,2022-08-11,2165.57,Cash
PAY23129,ORD06285,2020-07-25,3561.91,Credit Card
PAY32257,,2020-12-02,3389.84,CreditCard
PAY35479,ORD22283,2021-06-15,1071.85,CreditCard
PAY66335,ORD63023,2022-04-10,2687.13,Credit Card
PAY26541,ORD88758,2022-06-08,3566.03,Bank Transfer
PAY00798,ORD56301,2020-09-27,1156.47,Credit Card
PAY07135,ORD79669,2022-11-22,3159.48,Bank Transfer
PAY81351,ORD05452,2022-02-27,4524.15,Credit Card
PAY62437,ORD29576,2022-01-24,718.83,BankTransfer
PAY96447,ORD37786,2021-12-20,2437.4,BankTransfer
PAY96741,ORD41691,2020-11-22,646.71,CreditCard
PAY84741,ORD54302,2021-10-22,4164.36,Cash
PAY53935,ORD98717,2020-07-25,797.5,Credit Card
PAY99348,ORD35870,2022-01-19,4054.92,BankTransfer
PAY08009,ORD02630,2021-08-24,728.61,CreditCard
PAY21068,ORD95971,2020-10-28,3933.6,Bank Transfer
PAY50451,ORD51169,2020-12-29,734.16,Bank Transfer
PAY63219,ORD83713,2021-12-06,1698.17,Credit Card
PAY40027,ORD81346,2021-02-23,2352.6,Credit Card
PAY31865,ORD06480,2021-08-14,620.88,Cash
PAY72998,ORD01336,2022-09-26,3734.27,Bank Transfer
PAY96225,ORD44378,2020-08-20,915.19,CreditCard
PAY97132,ORD12065,2022-01-11,3330.1,Credit Card
PAY39004,ORD22282,2021-06-27,3446.0,CreditCard
PAY84903,ORD66063,2022-05-24,1899.99,Credit Card
PAY10188,ORD57266,2021-03-27,1589.24,Credit Card
PAY43078,ORD92524,2021-08-12,3546.27,Bank Transfer
PAY82391,ORD74780,2022-11-02,496.3,Credit Card
PAY89806,ORD76909,2021-08-30,2226.32,Credit Card
PAY62852,ORD25270,2020-04-11,2514.34,CreditCard
PAY43476,,2020-05-09,1018.71,Credit Card
PAY56155,ORD53450,2021-12-24,4270.63,Bank Transfer
PAY03583,ORD43332,2021-03-08,4445.02,Cash
PAY84138,ORD62256,2022-11-08,3330.36,Bank Transfer
PAY38922,ORD94434,2022-03-22,2161.04,Credit Card
PAY97741,ORD26095,2022-01-13,287.54,Bank Transfer
PAY46028,ORD25324,2021-02-21,924.98,Bank Transfer
PAY89731,ORD59825,2022-05-28,1272.74,BankTransfer
PAY98452,ORD24120,2021-08-09,2350.94,Cash
PAY03195,ORD81300,2022-03-08,2782.54,Bank Transfer
PAY02782,ORD89508,2021-03-22,4797.95,Cash
PAY34933,ORD38947,2022-07-27,352.13,Bank Transfer
PAY87020,ORD76168,2020-08-05,4070.66,Cash
PAY82165,ORD13320,2022-10-13,2225.08,Credit Card
PAY18943,ORD65783,2020-01-26,3223.84,CreditCard
PAY77765,ORD02172,2022-07-10,2096.98,Cash
PAY31170,ORD55166,2020-10-15,440.26,BankTransfer
PAY44639,ORD09697,2020-05-26,562.6,CreditCard
PAY06133,ORD57094,2020-08-26,1542.89,Cash
PAY36866,ORD97689,2020-08-08,350.07,BankTransfer
PAY28742,ORD01585,2022-12-10,675.91,BankTransfer
PAY03976,,2022-12-27,3233.07,CreditCard
PAY83646,ORD42856,2021-01-21,4335.5,Bank Transfer
PAY45289,ORD44141,2021-05-19,576.21,CreditCard
PAY43874,,2021-06-14,1657.59,CreditCard
PAY28286,ORD55987,2021-01-10,98.91,BankTransfer
PAY15548,ORD28171,2020-09-08,191.3,CreditCard
PAY56873,ORD68267,2022-03-14,4075.21,Bank Transfer
PAY10811,ORD56079,2020-07-09,4696.9,Bank Transfer
PAY10738,ORD45476,2021-11-26,4305.85,Cash
PAY75071,ORD11819,2020-02-17,3608.12,Bank Transfer
PAY25791,ORD93706,2022-08-06,2313.52,CreditCard
PAY93690,ORD44632,2021-05-13,552.63,Credit Card
PAY66507,,2020-01-07,3268.12,Bank Transfer
PAY99305,,2022-09-08,3543.87,BankTransfer
PAY04236,ORD21167,2020-07-20,1908.03,Bank Transfer
PAY42615,ORD64452,2020-03-21,3947.01,CreditCard
PAY64249,ORD81975,2022-05-01,3182.64,BankTransfer
PAY66002,ORD63710,2021-08-23,1167.89,Bank Transfer
PAY48909,ORD81033,2022-06-07,3900.5,Credit Card
PAY71435,ORD87502,2022-01-16,2832.37,Credit Card
PAY55112,ORD28233,2022-09-24,902.69,BankTransfer
PAY17999,ORD34523,2022-03-01,617.82,CreditCard
PAY45493,ORD31024,2022-05-21,2914.02,Credit Card
PAY52427,ORD13129,2021-05-19,2049.74,Credit Card
PAY46585,ORD80975,2022-05-18,1389.88,Credit Card
PAY32494,ORD70926,2021-02-25,2608.29,BankTransfer
PAY79574,ORD48331,2022-05-30,1294.57,Cash
PAY75860,ORD85201,2020-10-27,3573.92,BankTransfer
PAY67614,,2021-04-05,2866.81,CreditCard
PAY67588,ORD72413,2020-10-15,4764.43,BankTransfer
PAY54871,ORD63730,2020-10-05,4077.14,BankTransfer
PAY55054,ORD73801,2020-12-06,3535.43,Bank Transfer
PAY09257,ORD57094,2020-05-24,1741.05,CreditCard
PAY02209,ORD80381,2022-02-07,1770.22,Bank Transfer
PAY62812,ORD51179,2022-10-18,991.56,Cash
PAY67263,ORD34272,2022-04-26,3691.24,Credit Card
PAY17712,ORD76155,2020-10-06,1833.75,Credit Card
PAY18780,ORD04873,2022-05-31,3473.78,Bank Transfer
PAY96716,ORD25911,2021-05-12,4945.69,CreditCard
PAY38009,ORD80513,2021-09-30,2766.84,BankTransfer
PAY67252,ORD34690,2021-10-10,3240.8,BankTransfer
PAY68917,ORD63794,2020-01-08,935.48,BankTransfer
PAY36528,ORD29938,2022-01-03,2010.48,BankTransfer
PAY93822,ORD27441,2022-10-05,2521.66,Cash
PAY14296,ORD25506,2021-03-14,3455.14,Credit Card
PAY48852,ORD41098,2020-11-19,2148.88,BankTransfer
PAY46324,ORD26657,2022-01-12,4431.51,Bank Transfer
PAY91386,ORD18630,2021-08-01,958.5,Cash
PAY70294,ORD38211,2021-02-01,513.9,Bank Transfer
PAY33358,ORD53550,2022-02-05,393.97,CreditCard
PAY22222,ORD60779,2021-10-31,3190.47,Bank Transfer
PAY37091,ORD89959,2022-07-16,4510.58,Bank Transfer
PAY74459,ORD24141,2020-09-09,643.61,Credit Card
PAY33397,ORD12577,2022-02-28,2871.8,CreditCard
PAY47589,ORD26197,2022-11-25,2410.9,Cash
PAY94631,ORD90750,2021-01-22,903.47,CreditCard
PAY98470,ORD29685,2021-12-08,398.98,Cash
PAY79359,ORD58193,2020-05-17,332.67,CreditCard
PAY44690,ORD90881,2020-04-02,4388.03,Bank Transfer
PAY04183,,2020-10-28,1700.37,BankTransfer
PAY97601,ORD59817,2022-02-10,2160.7,Credit Card
PAY76752,ORD83407,2020-02-17,2107.15,Bank Transfer
PAY76510,ORD62035,2020-11-03,214.3,CreditCard
PAY27518,ORD26197,2022-07-06,4737.07,Cash
PAY59921,ORD29725,2021-11-16,1348.21,CreditCard
PAY87980,ORD95415,2021-12-23,2643.01,Bank Transfer
PAY76594,ORD03814,2022-12-18,3601.52,Bank Transfer
PAY04553,ORD29744,2022-09-17,1472.21,Cash
PAY28291,ORD98473,2021-11-29,3191.3,Cash
PAY98079,ORD89655,2020-09-13,2360.0,BankTransfer
PAY58200,ORD72356,2020-07-22,3775.22,Cash
PAY55126,ORD15945,2021-09-29,213.55,Credit Card
PAY41604,ORD58127,2021-07-06,1236.94,Bank Transfer
PAY72985,ORD23733,2022-10-31,1839.78,BankTransfer
PAY98487,ORD75364,2021-12-22,4452.92,Cash
PAY11442,ORD41405,2022-12-27,3123.19,Cash
PAY15264,ORD00580,2021-09-17,237.72,CreditCard
PAY47361,ORD23450,2021-10-03,2903.13,Credit Card
PAY09769,ORD50287,2020-07-07,1622.31,Credit Card
PAY73988,ORD10629,2020-05-26,4124.91,BankTransfer
PAY59739,ORD42232,2021-09-12,3999.94,Credit Card
PAY52127,ORD54960,2021-07-23,3653.51,BankTransfer
PAY94821,ORD49451,2022-09-29,976.05,CreditCard
PAY53045,ORD48965,2020-09-03,458.6,Bank Transfer
PAY92210,ORD72996,2021-03-07,630.17,CreditCard
PAY49767,ORD79168,2020-12-15,1173.28,BankTransfer
PAY86713,ORD34700,2021-05-19,2385.39,Credit Card
PAY11920,ORD73783,2020-08-30,3390.41,Bank Transfer
PAY63661,ORD58677,2022-04-12,1031.33,Credit Card
PAY23284,ORD42452,2021-05-16,4106.59,Bank Transfer
PAY58244,ORD26422,2021-06-28,3156.54,Credit Card
PAY12048,ORD32435,2021-09-02,476.59,Cash
PAY46077,ORD69022,2022-09-28,3122.88,Credit Card
PAY51542,ORD77272,2022-05-23,4097.4,Credit Card
PAY84692,ORD15503,2022-04-23,4201.67,BankTransfer
PAY32995,ORD44750,2022-08-25,2779.67,Cash
PAY77368,ORD28990,2022-05-05,3174.33,CreditCard
PAY58285,ORD97074,2020-04-23,3479.6,CreditCard
PAY61895,ORD14309,2020-05-23,298.99,Cash
PAY62341,ORD71895,2021-03-10,4064.36,BankTransfer
PAY14051,ORD22282,2020-06-26,4402.76,Bank Transfer
PAY95662,ORD88610,2020-05-18,1273.33,CreditCard
PAY44803,ORD87225,2021-01-25,4365.02,Bank Transfer
PAY39046,ORD57750,2021-01-25,1961.08,Bank Transfer
PAY38188,ORD79671,2020-06-16,1547.69,Bank Transfer
PAY71915,ORD10323,2022-02-19,3789.61,Credit Card
PAY69920,ORD24364,2021-03-10,440.35,Credit Card
PAY29217,ORD56638,2022-07-29,158.18,BankTransfer
PAY59613,ORD52765,2021-10-06,578.98,Credit Card
PAY45431,ORD07688,2020-03-06,2695.65,Credit Card
PAY28695,ORD93805,2021-12-13,4383.58,BankTransfer
PAY50394,ORD83812,2021-03-21,3629.02,Credit Card
PAY76739,ORD61534,2020-09-20,1455.94,Cash
PAY88591,ORD88322,2020-04-20,2916.1,BankTransfer
PAY86349,ORD94609,2021-04-30,3903.67,BankTransfer
PAY68125,ORD70103,2022-09-27,3322.69,Bank Transfer
PAY99470,ORD25324,2020-11-04,4949.86,Cash
PAY50292,ORD14136,2022-01-17,4455.25,BankTransfer
PAY23176,ORD48410,2021-11-06,3027.26,Cash
PAY32440,ORD13475,2022-12-01,4087.92,BankTransfer
PAY00401,ORD40594,2021-12-25,1728.53,Bank Transfer
PAY50948,ORD63228,2020-01-31,1463.95,Bank Transfer
PAY49812,ORD90409,2020-09-20,4838.52,BankTransfer
PAY22158,ORD61117,2022-06-06,316.85,CreditCard
PAY06049,ORD51902,2020-03-02,4859.64,Credit Card
PAY46471,ORD22822,2020-05-24,3176.52,Bank Transfer
PAY55250,ORD11880,2022-03-21,3632.62,Cash
PAY12834,ORD84874,2020-04-13,2902.06,CreditCard
